"Date","RegionID","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2017-12-31,76971,"44060","OH","Cleveland","Lake","Mentor",123,163900,-0.000609756097560976,0.00490496627835684,0.0224578914535246,0.0363544099019935,-0.00109164758705405,"2006-05","2006-Q2",173200,-0.0536951501154734,"2003-11"
2017-12-31,76511,"43081","OH","Columbus","Franklin","Westerville",124,208900,0.014570179698883,0.0445,0.0897235263432447,0.0644032474937219,0.0204598952224901,"2017-12","2017-Q4",208900,0,"2017-12"
2017-12-31,69672,"28027","NC","Charlotte","Cabarrus","Concord",125,207400,0.00484496124031008,0.0236920039486673,0.0762843798650752,0.0586120440438131,0.0202643009972732,"2017-12","2017-Q4",207400,0,"2017-12"
2017-12-31,94940,"85364","AZ","Yuma","Yuma","Yuma",126,128300,0.00078003120124805,0.00864779874213836,0.0166402535657686,0.05600607965291,-0.021470700656258,"2006-09","2006-Q3",174400,-0.264334862385321,"2005-05"
2017-12-31,61169,"08753","NJ","New York","Ocean","Toms River",127,261900,0.0053742802303263,0.0046029919447641,0.0108066383635662,0.0222603071904226,-0.0157949973410575,"2006-05","2006-Q2",327100,-0.199327422806481,"2004-06"
2017-12-31,96987,"92677","CA","Los Angeles-Long Beach-Anaheim","Orange","Laguna Niguel",128,819500,0.0070041779306955,0.0163710777626194,0.0398426595609694,0.0719859212711493,0.00571560549659389,"2006-05","2006-Q2",852700,-0.0389351471795473,"2005-10"
2017-12-31,96467,"91709","CA","Riverside","San Bernardino","Chino Hills",129,650200,0.00774953502789833,0.0183241973375098,0.0526145378015218,0.0803005388600617,0.0206313781556196,"2017-12","2017-Q4",650200,0,"2017-12"
2017-12-31,87019,"65807","MO","Springfield","Greene","Springfield",130,115900,0.010462074978204,0.0202464788732394,0.00782608695652174,0.0232850350974649,0.000692883394662225,"2007-05","2007-Q2",118500,-0.0219409282700422,"2006-11"
2017-12-31,84622,"60620","IL","Chicago","Cook","Chicago",131,137600,0.0021849963583394,0.0125091979396615,0.0200148257968866,0.0374390459455816,-0.0192953916124723,"2007-11","2007-Q4",167300,-0.177525403466826,"2005-01"
2017-12-31,90637,"75034","TX","Dallas-Fort Worth","Collin","Frisco",132,436700,0.00367731555964146,0.0155813953488372,0.0454871917644242,0.076338831939571,0.0349280974599047,"2017-12","2017-Q4",436700,0,"2017-12"
2017-12-31,84635,"60634","IL","Chicago","Cook","Chicago",133,249300,0.00605326876513317,0.0150651465798046,-0.00359712230215827,0.0690962633145598,-0.0253253422432342,"2007-02","2007-Q1",345500,-0.278437047756874,"2003-04"
2017-12-31,98432,"95823","CA","Sacramento","Sacramento","Sacramento",134,265500,0.001508864579404,0.0149082568807339,0.079707198047987,0.165223435936536,0.00575226465386169,"2006-01","2006-Q1",323300,-0.178781317661615,"2004-10"
2017-12-31,97023,"92804","CA","Los Angeles-Long Beach-Anaheim","Orange","Anaheim",135,556400,0.00360750360750361,0.0110848628021079,0.0470455400828001,0.0907380605428953,0.00534810982352441,"2006-07","2006-Q3",601400,-0.0748254073827735,"2005-09"
2017-12-31,69340,"27410","NC",,"Guilford","Greensboro",136,210400,0.00525561395126613,0.00959692898272553,0.0647773279352227,0.0371767287134719,0.0112666706594831,"2017-12","2017-Q4",210400,0,"2017-12"
2017-12-31,60499,"06902","CT","Stamford","Fairfield","Stamford",137,379400,0.00529941706412295,0.0168855534709193,0.0544747081712062,0.0377726563559464,-0.0181790369450608,"2006-12","2006-Q4",464100,-0.182503770739065,"2004-06"
2017-12-31,76534,"43123","OH","Columbus","Franklin","Grove City",138,169600,0.011329755515802,0.0297510625379478,0.0693568726355612,0.063607916419324,0.0162156186185394,"2017-12","2017-Q4",169600,0,"2017-12"
2017-12-31,66135,"20011","DC","Washington","District of Columbia","Washington",139,550700,0.000908760450745184,0.00823874038813621,0.0117582215689877,0.0953884776499983,0.0382093105447032,"2017-03","2017-Q1",561600,-0.0194088319088319,"2017-01"
2017-12-31,84285,"60016","IL","Chicago","Cook","Des Plaines",140,214200,0.00327868852459016,0.0099009900990099,0.0619732275656916,0.0732831866663504,-0.0202406638759174,"2006-05","2006-Q2",273800,-0.217677136596056,"2003-01"
2017-12-31,96651,"92109","CA","San Diego","San Diego","San Diego",141,851400,0.0159904534606205,0.0613313388182498,0.153971265925725,0.0801672769034192,0.0238227280309453,"2017-12","2017-Q4",851400,0,"2017-12"
2017-12-31,77400,"45011","OH","Cincinnati","Butler","Hamilton",142,185200,-0.000539665407447383,0.00816548720740337,0.0601030337721809,0.0426448450032566,0.0101562445022001,"2017-11","2017-Q4",185300,-0.000539665407447383,"2017-11"
2017-12-31,84629,"60628","IL","Chicago","Cook","Chicago",143,115400,0.012280701754386,0.0221434898139947,0.0815370196813496,0.024191507622201,-0.0221688647886864,"2008-02","2008-Q1",144600,-0.201936376210235,"2004-08"
2017-12-31,96000,"90019","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",144,1115700,0.0125238224884291,0.0442718083114938,0.154729869592217,0.0990377292679152,,"2017-12","2017-Q4",1115700,0,"2017-12"
2017-12-31,96546,"91911","CA","San Diego","San Diego","Chula Vista",145,453200,0.00644015101043749,0.0156880322725235,0.051752146669761,0.0884148811902821,0.00848046387270207,"2006-05","2006-Q2",502300,-0.0977503483973721,"2004-11"
2017-12-31,77094,"44256","OH","Cleveland","Medina","Medina",146,211500,0.000473036896877956,0.013902205177373,0.0496277915632754,0.0437953796399762,0.0153027077918373,"2017-12","2017-Q4",211500,0,"2017-12"
2017-12-31,91198,"76028","TX","Dallas-Fort Worth","Johnson","Burleson",147,197300,0.00152284263959391,0.0123140071831709,0.0846619021440352,0.0782058508408399,0.0346821132576771,"2017-12","2017-Q4",197300,0,"2017-12"
2017-12-31,72901,"33908","FL","Fort Myers","Lee","Fort Myers",148,237200,0.00593723494486853,0.0067911714770798,-0.00711594809543742,0.0697727851496868,-0.00278158800498574,"2006-06","2006-Q2",325600,-0.271498771498771,"2005-02"
2017-12-31,95817,"89121","NV","Las Vegas","Clark","Las Vegas",149,192200,0.00733752620545073,0.0428648941942485,0.179141104294479,0.148937567503203,-0.0176658576198753,"2006-09","2006-Q3",262100,-0.266692102251049,"2004-09"
2017-12-31,58660,"02148","MA","Boston","Middlesex","Malden",150,423500,0.00689491203043271,0.0276631885464693,0.123640222870788,0.085344524652597,0.0328282931329329,"2017-12","2017-Q4",423500,0,"2017-12"
2017-12-31,72737,"33647","FL","Tampa","Hillsborough","Tampa",151,274100,0.00292718624222466,0.014809329877823,0.0465826651393662,0.0616883855788519,0.00603271362064262,"2006-05","2006-Q2",316100,-0.132869345143942,"2005-09"
2017-12-31,95813,"89117","NV","Las Vegas","Clark","Las Vegas",152,303400,0.006635700066357,0.039041095890411,0.109323583180987,0.117617685689833,-0.00421819578137139,"2006-04","2006-Q2",368200,-0.175991309071157,"2004-07"
2017-12-31,78823,"47906","IN","Lafayette-West Lafayette","Tippecanoe","West Lafayette",153,187200,0.00267809319764328,0.0257534246575342,0.0934579439252336,0.0218786193083873,0.0164613555352422,"2017-12","2017-Q4",187200,0,"2017-12"
2017-12-31,96825,"92345","CA","Riverside","San Bernardino","Hesperia",154,239800,0.00587248322147651,0.0148116800677105,0.0969807868252516,0.142107027534237,-0.0124116594111289,"2006-07","2006-Q3",322600,-0.256664600123993,"2005-04"
2017-12-31,76539,"43130","OH","Columbus","Fairfield","Lancaster",155,134900,0.00372023809523809,0.0158132530120482,0.0514419329696025,0.0347854106249812,0.00692847379961248,"2017-12","2017-Q4",134900,0,"2017-12"
2017-12-31,62046,"11236","NY","New York","Kings","New York",156,441600,0.0121476048590419,0.0241187384044527,0.0778618501342446,0.049578787007696,0.00220030780411995,"2017-12","2017-Q4",441600,0,"2017-12"
2017-12-31,69849,"28314","NC","Fayetteville","Cumberland","Fayetteville",157,104900,0,-0.00190294957183635,0.049,-0.00114003716608491,-0.00635015652374127,"2011-01","2011-Q1",120500,-0.129460580912863,"2006-09"
2017-12-31,75696,"40475","KY","Richmond","Madison","Richmond",158,168200,0,0.0163141993957704,0.108036890645586,0.0328500420712492,0.0109797692413225,"2017-12","2017-Q4",168200,0,"2017-12"
2017-12-31,97743,"94536","CA","San Francisco","Alameda","Fremont",159,983800,0.0126608337622234,0.0362334105751001,0.0961559888579387,0.12926803284621,0.0463115220321975,"2017-12","2017-Q4",983800,0,"2017-12"
2017-12-31,96882,"92503","CA","Riverside","Riverside","Riverside",160,361400,-0.000276625172890733,0.00837053571428571,0.0657623120023592,0.11289312119328,-0.00492742910262511,"2006-09","2006-Q3",430100,-0.159730295280167,"2005-06"
2017-12-31,86717,"65203","MO","Columbia","Boone","Columbia",161,199300,-0.00598503740648379,-0.0114087301587302,0.00656565656565657,0.0348831612118869,0.0143699056168018,"2017-10","2017-Q4",201800,-0.012388503468781,"2017-02"
2017-12-31,60518,"07002","NJ","New York","Hudson","Bayonne",162,363700,0.015071169411108,0.0439150401836969,0.135497970652513,0.0652872144575323,-0.00751586970609097,"2007-01","2007-Q1",424500,-0.143227326266196,"2005-04"
2017-12-31,65779,"19111","PA","Philadelphia","Philadelphia","Philadelphia",163,173100,0.00347826086956522,0.0188346085932902,0.0658866995073892,0.0325260311269373,-0.000230787085037543,"2006-05","2006-Q2",184300,-0.0607704829083017,"2005-05"
2017-12-31,96667,"92126","CA","San Diego","San Diego","San Diego",164,563600,0.00553077609277431,0.0175121863152194,0.0469998142299833,0.0809466631560351,0.0262146024209604,"2017-12","2017-Q4",563600,0,"2017-12"
2017-12-31,69336,"27406","NC",,"Guilford","Greensboro",165,116600,0.00690846286701209,0.0139130434782609,0.0658135283363803,0.0473970913913659,0.00759797415251562,"2017-12","2017-Q4",116600,0,"2017-12"
2017-12-31,96477,"91730","CA","Riverside","San Bernardino","Rancho Cucamonga",166,426800,0.00541813898704358,0.0130548302872063,0.067,0.0957407502254415,0.011283652411322,"2006-07","2006-Q3",447400,-0.046043808672329,"2006-01"
2017-12-31,96083,"90201","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Bell",167,479400,0.00693131695022054,0.0184831102613129,0.104862871629408,0.105376884917899,,"2017-12","2017-Q4",479400,0,"2017-12"
2017-12-31,99142,"97229","OR","Portland","Washington","Cedar Mill",168,539700,0.000927299703264095,0.000927299703264095,0.0169587337478802,0.074961511031403,0.0247360550948792,"2017-12","2017-Q4",539700,0,"2017-12"
2017-12-31,70698,"29732","SC","Charlotte","York","Rock Hill",169,183500,0.00603070175438596,0.0228539576365663,0.0877296976882039,0.0562096475254483,0.0207715260704531,"2017-12","2017-Q4",183500,0,"2017-12"
2017-12-31,69450,"27610","NC","Raleigh","Wake","Raleigh",170,156900,0.0051249199231262,0.0201560468140442,0.0979706088173548,0.0545604102549218,0.0181271650682879,"2017-12","2017-Q4",156900,0,"2017-12"
2017-12-31,99563,"98103","WA","Seattle","King","Seattle",171,792700,0.00968029550375748,0.0345862699034195,0.174718435091879,0.13229670528913,0.0457278074297012,"2017-12","2017-Q4",792700,0,"2017-12"
2017-12-31,61797,"10457","NY","New York","Bronx","New York",172,395900,0.00917665052255927,0.0264454239045891,0.118361581920904,0.0722669329098411,0.0139450557590424,"2017-12","2017-Q4",395900,0,"2017-12"
2017-12-31,67010,"21740","MD","Hagerstown","Washington","Hagerstown",173,155300,-0.0019280205655527,0.0130463144161774,0.0493243243243243,0.0281085072980851,-0.0221050057657083,"2006-10","2006-Q4",207300,-0.250844187168355,"2004-10"
2017-12-31,91744,"77095","TX","Houston","Harris","Houston",174,218600,0.00551977920883165,0.00969976905311778,0.029674988224211,0.0704932984522866,0.0277223252835153,"2017-12","2017-Q4",218600,0,"2017-12"
2017-12-31,72247,"32822","FL","Orlando","Orange","Orlando",175,153600,0.00919842312746386,0.0315648085963734,0.146268656716418,0.164269054331415,-0.0139682587386269,"2006-11","2006-Q4",192600,-0.202492211838006,"2005-09"
2017-12-31,67180,"22191","VA","Washington","Prince William","Woodbridge",176,300500,0.00501672240802676,0.022456617897244,0.0319368131868132,0.0370682756755807,-0.00667040463639956,"2006-03","2006-Q1",375700,-0.200159701889806,"2005-01"
2017-12-31,96125,"90280","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","South Gate",177,432200,0.00792910447761194,0.022232734153264,0.0834795688142392,0.0943990571733788,-0.00347276531764285,"2007-05","2007-Q2",475000,-0.0901052631578947,"2006-04"
2017-12-31,84628,"60626","IL","Chicago","Cook","Chicago",178,152700,0.00196850393700787,0.0166444740346205,0.025520483546004,0.0717242467186501,-0.0333674270862266,"2007-02","2007-Q1",220900,-0.308736985061114,"2001-10"
2017-12-31,96934,"92592","CA","Riverside","Riverside","Temecula",179,449600,-0.00266193433895297,0.00671742051052396,0.0556468654613759,0.0788672112323712,0.0059983972130937,"2006-06","2006-Q2",506600,-0.11251480457955,"2004-10"
2017-12-31,95314,"87120","NM","Albuquerque","Bernalillo","Albuquerque",180,187100,0.00429414922168545,0.00916936353829558,0.0240831964969896,0.0329533811935752,-0.00763316470717013,"2007-11","2007-Q4",202200,-0.0746785361028685,"2006-08"
2017-12-31,99500,"98012","WA","Seattle","Snohomish","Bothell",181,538000,0.00938086303939963,0.0326295585412668,0.16525882607754,0.108047326394042,0.0270427139566778,"2017-12","2017-Q4",538000,0,"2017-12"
2017-12-31,95985,"90004","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",182,1391200,0.00789683402158951,0.0588324834462288,0.0132556445739257,0.139101447016194,0.0387190046224735,"2017-12","2017-Q4",1391200,0,"2017-12"
2017-12-31,96817,"92336","CA","Riverside","San Bernardino","Fontana",183,428700,0.00515826494724502,0.0132356416922713,0.0491923641703377,0.0934162782813048,0.00245886758413438,"2006-06","2006-Q2",499600,-0.14191353082466,"2005-06"
2017-12-31,70842,"30062","GA","Atlanta","Cobb","Marietta",184,320500,0.00470219435736677,0.0145615701171257,0.0494433529796987,0.074756551768157,0.023607929659849,"2017-12","2017-Q4",320500,0,"2017-12"
2017-12-31,78085,"46307","IN","Chicago","Lake","Crown Point",185,206100,0.00536585365853659,0.0202970297029703,0.0398587285570131,0.0243960351281762,0.00570637724792378,"2017-12","2017-Q4",206100,0,"2017-12"
2017-12-31,72350,"33012","FL","Miami-Fort Lauderdale","Miami-Dade","Hialeah",186,210800,0.00524558893657606,0.0233009708737864,0.0990615224191867,0.128061973393826,-0.0141146042909706,"2007-09","2007-Q3",245300,-0.140644109253975,"2006-03"
2017-12-31,93263,"80134","CO","Denver","Douglas","Parker",187,452200,0.00444247001332741,0.0184684684684685,0.0748752079866889,0.0832289846959084,0.0421659913608616,"2017-12","2017-Q4",452200,0,"2017-12"
2017-12-31,67722,"23454","VA","Virginia Beach","Virginia Beach City","Virginia Beach",188,282200,-0.00247437256981265,0.000354484225451967,0.0352164343360235,0.0246089630274977,-0.00213627143978068,"2007-08","2007-Q3",293400,-0.038173142467621,"2005-12"
2017-12-31,78042,"46227","IN","Indianapolis","Marion","Indianapolis",189,126600,0.00956937799043062,0.0275974025974026,0.0523690773067332,0.0393136744095619,0.00232001009937965,"2017-12","2017-Q4",126600,0,"2017-12"
2017-12-31,90226,"74012","OK","Tulsa","Tulsa","Broken Arrow",190,155000,0.0038860103626943,0.021753460777851,0.0124101894186806,0.0337449343958605,0.0207684404886039,"2017-04","2017-Q2",157400,-0.0152477763659466,"2017-03"
2017-12-31,66785,"21117","MD","Baltimore","Baltimore","Owings Mills",191,241200,0,-0.00206868018204386,0.00291060291060291,0.0212768698511938,-0.0180194474191308,"2006-11","2006-Q4",302500,-0.202644628099174,"2005-01"
2017-12-31,96208,"90706","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Bellflower",192,509700,0.00651658767772512,0.0224674022066199,0.0863171355498721,0.0949158360216549,0.00663151222932234,"2006-08","2006-Q3",529600,-0.0375755287009063,"2006-04"
2017-12-31,84647,"60649","IL","Chicago","Cook","Chicago",193,126500,-0.00393700787401575,-0.00939702427564605,0.10673665791776,0.00677590637210956,-0.029065988238422,"2007-08","2007-Q3",174900,-0.276729559748428,"2003-05"
2017-12-31,60599,"07093","NJ","New York","Hudson","West New York",194,357000,-0.00778210116731518,-0.00667779632721202,0.112496104705516,0.0741989586362759,-0.00734168874505825,"2007-05","2007-Q2",415100,-0.139966273187184,"2005-10"
2017-12-31,100179,"99301","WA","Kennewick","Franklin","Pasco",195,204900,0,0.0194029850746269,0.100429645542428,0.0630912502784056,0.0394927934995621,"2017-12","2017-Q4",204900,0,"2017-12"
2017-12-31,71895,"32244","FL","Jacksonville","Duval","Jacksonville",196,145900,0.0110880110880111,0.0252986647926915,0.115443425076453,0.115952073455025,-0.00743198762543873,"2007-05","2007-Q2",163300,-0.106552357624005,"2005-11"
2017-12-31,62043,"11233","NY","New York","Kings","New York",197,731600,-0.00109229929000546,0.00356652949245542,0.0584490740740741,0.171259938083961,,"2017-11","2017-Q4",732400,-0.00109229929000546,"2017-11"
2017-12-31,78975,"48103","MI","Ann Arbor","Washtenaw","Ann Arbor",198,355200,0.00794551645856981,0.0192252510760402,0.0702018680325399,0.0786142897592705,0.0380951823603601,"2017-12","2017-Q4",355200,0,"2017-12"
2017-12-31,72488,"33186","FL","Miami-Fort Lauderdale","Miami-Dade","The Crossings",199,292400,-0.00238826339133402,0.00446581930608038,0.0613430127041742,0.105108070560878,-0.00219621891577304,"2007-04","2007-Q2",329900,-0.113670809336162,"2005-11"
2017-12-31,96816,"92335","CA","Riverside","San Bernardino","Fontana",200,329300,0.0076499388004896,0.0138546798029557,0.0864401187726823,0.128026236184971,-0.00284003678306077,"2006-07","2006-Q3",387400,-0.149974186886939,"2005-08"
2017-12-31,96590,"92021","CA","San Diego","San Diego","El Cajon",201,465700,0.0032313657906075,0.0108530497069677,0.0642138939670932,0.0823649958675992,0.0133153172459979,"2006-02","2006-Q1",480500,-0.0308012486992716,"2005-04"
2017-12-31,95043,"85705","AZ","Tucson","Pima","Tucson",202,141000,0.00642398286937901,0.0344827586206897,0.1417004048583,0.10265741179783,-0.0106910318005734,"2006-10","2006-Q4",165800,-0.149577804583836,"2005-07"
2017-12-31,66142,"20019","DC","Washington","District of Columbia","Washington",203,300500,0.00266933600266934,0.0196810315575161,0.107629929966826,0.118185148956658,0.0213817427984495,"2017-12","2017-Q4",300500,0,"2017-12"
